run_id,msg_size,2_Avg-Duration_s,2_Min-Duration_s,2_Max-Duration_s,2_Median-Duration_s,2_MainRank-Duration_s
1,512,1.09e-05,1.004e-05,1.1533e-05,1.0904e-05,1.0437e-05
1,512,1.0929e-05,1e-05,1.2104e-05,1.0751e-05,1.1911e-05
1,512,1.0855e-05,9.521e-06,1.1956e-05,1.095e-05,9.521e-06
1,512,1.1356e-05,1.0426e-05,1.2912e-05,1.1073e-05,1.0822e-05
1,512,1.1054e-05,1.004e-05,1.2084e-05,1.1063e-05,1.004e-05
1,512,1.0901e-05,9.591e-06,1.2331e-05,1.0835e-05,1.0917e-05
1,512,1.1118e-05,1.0299e-05,1.1604e-05,1.1288e-05,1.1122e-05
1,512,1.1075e-05,1.017e-05,1.2447e-05,1.0714e-05,1.017e-05
1,512,1.119e-05,1.0184e-05,1.2523e-05,1.118e-05,1.0184e-05
1,512,1.0789e-05,1.0158e-05,1.1808e-05,1.0527e-05,1.0158e-05
1,512,1.0729e-05,9.759e-06,1.1499e-05,1.0834e-05,9.759e-06
1,512,1.2688e-05,4.037e-06,1.7829e-05,1.3386e-05,9.986e-06
1,512,1.117e-05,9.829e-06,1.2914e-05,1.0915e-05,1.1456e-05
1,512,1.0953e-05,9.726e-06,1.2197e-05,1.1047e-05,1.0238e-05
1,512,1.0999e-05,1.0309e-05,1.2401e-05,1.0968e-05,1.0335e-05
1,512,1.1019e-05,9.187e-06,1.3112e-05,1.0858e-05,1.1015e-05
1,512,1.0911e-05,1.0036e-05,1.2404e-05,1.0604e-05,1.0817e-05
1,512,1.0759e-05,9.563e-06,1.1616e-05,1.0988e-05,9.563e-06
1,512,1.0961e-05,1.0115e-05,1.2311e-05,1.0917e-05,1.0491e-05
1,512,1.1379e-05,1.0005e-05,1.3451e-05,1.1374e-05,1.0005e-05
1,512,1.0944e-05,9.911e-06,1.2111e-05,1.0935e-05,1.1418e-05
1,512,1.1047e-05,9.903e-06,1.2301e-05,1.1206e-05,1.1828e-05
1,512,1.1184e-05,9.901e-06,1.2682e-05,1.1032e-05,1.0751e-05
1,512,1.0655e-05,9.015e-06,1.2081e-05,1.0964e-05,1.1377e-05
1,512,1.0999e-05,9.787e-06,1.2385e-05,1.0836e-05,1.1865e-05
