run_id,msg_size,6_Avg-Duration_s,6_Min-Duration_s,6_Max-Duration_s,6_Median-Duration_s,6_MainRank-Duration_s
1,2097152,0.000200471,0.000189496,0.000218157,0.000195936,0.000218157
1,2097152,0.000209018,0.000192637,0.00022164,0.000208668,0.00022164
1,2097152,0.000193901,0.000186172,0.000206213,0.000190604,0.000202852
1,2097152,0.000191257,0.000188236,0.000193894,0.000191384,0.000189189
1,2097152,0.000190127,0.000185035,0.000193126,0.000190417,0.000185035
1,2097152,0.000191373,0.000187107,0.000194514,0.000191732,0.000187107
1,2097152,0.000192076,0.000186814,0.000196662,0.000191924,0.000189659
1,2097152,0.000189261,0.000185047,0.000192467,0.000189741,0.000185047
1,2097152,0.000188785,0.000184763,0.00019063,0.000189372,0.000184763
1,2097152,0.000189602,0.000186878,0.000191776,0.000189906,0.000186878
1,2097152,0.000192851,0.000189879,0.000196584,0.0001931,0.000193406
1,2097152,0.000188787,0.000183709,0.000191851,0.000189252,0.000183709
1,2097152,0.000187171,0.000185958,0.000188385,0.000187198,0.000186847
1,2097152,0.000186668,0.000182853,0.000188792,0.000186895,0.000187644
1,2097152,0.000187921,0.00018638,0.000190286,0.000187828,0.000187883
1,2097152,0.000190945,0.000186468,0.0001944,0.0001912,0.000193915
1,2097152,0.00018585,0.000184598,0.000186718,0.000185838,0.000185412
1,2097152,0.0001866,0.000185078,0.000188005,0.00018652,0.000187369
1,2097152,0.000186655,0.000185075,0.000188046,0.00018662,0.000187825
1,2097152,0.000187326,0.000185971,0.000189759,0.000187084,0.000187205
1,2097152,0.000198244,0.000185932,0.00021384,0.000194525,0.000192846
1,2097152,0.000186389,0.000185595,0.000187345,0.000186325,0.000185709
1,2097152,0.000186797,0.000183326,0.000189021,0.000187182,0.000188592
1,2097152,0.000186513,0.000183443,0.000190389,0.00018622,0.000187551
1,2097152,0.00018685,0.000185176,0.000188503,0.000187143,0.000186176
1,2097152,0.000189552,0.000186471,0.000199932,0.000188073,0.000189562
1,2097152,0.000186551,0.000184831,0.000189883,0.000186162,0.000185503
1,2097152,0.000186389,0.000185299,0.000187598,0.000186175,0.000186609
1,2097152,0.000186838,0.000186031,0.000187826,0.000186807,0.000187826
1,2097152,0.000190531,0.000185663,0.000198908,0.000189195,0.000186364
1,2097152,0.000190678,0.000186826,0.000198364,0.000188239,0.000195479
1,2097152,0.000186012,0.000184817,0.000188218,0.000185879,0.000186101
1,2097152,0.000185968,0.000184881,0.000187056,0.000186231,0.000186375
1,2097152,0.000186227,0.000184572,0.000187707,0.000186355,0.000185057
1,2097152,0.000186881,0.000185628,0.000188339,0.000187098,0.000187164
1,2097152,0.000197968,0.000185652,0.000218942,0.00019239,0.000204978
1,2097152,0.000186657,0.000184679,0.000188322,0.000186658,0.000184679
1,2097152,0.000185795,0.000184838,0.000187015,0.000185943,0.000185258
1,2097152,0.000187472,0.000185511,0.000189376,0.000186784,0.000186486
1,2097152,0.000190208,0.000188248,0.000192894,0.000189729,0.000192162
1,2097152,0.000185287,0.000184133,0.000186564,0.000185198,0.000185197
1,2097152,0.000186634,0.000184892,0.000188795,0.000186374,0.000185831
1,2097152,0.000186286,0.000184942,0.000187342,0.000186283,0.000186925
1,2097152,0.00018747,0.00018594,0.000189439,0.000187534,0.000186332
1,2097152,0.000187572,0.000185705,0.000189886,0.000187144,0.000186908
1,2097152,0.000186449,0.000185304,0.000188319,0.000186138,0.000185369
1,2097152,0.000186765,0.000184414,0.000188955,0.00018662,0.000188955
1,2097152,0.000186277,0.000184546,0.000188402,0.000185841,0.000188402
1,2097152,0.000187567,0.000185362,0.000190404,0.000187085,0.000185362
1,2097152,0.000188051,0.000185375,0.000190324,0.000188044,0.00018755
1,2097152,0.000185793,0.000183749,0.000187359,0.000186103,0.000185885
1,2097152,0.000186446,0.000184863,0.000188159,0.000186345,0.000186867
1,2097152,0.000186105,0.00018468,0.00018822,0.000186022,0.000186711
1,2097152,0.000186693,0.000184932,0.000188,0.000186793,0.000187354
1,2097152,0.000189079,0.000186463,0.00019247,0.000189218,0.000188705
1,2097152,0.000185996,0.000184894,0.000187224,0.00018602,0.000185195
1,2097152,0.000186396,0.000184299,0.00018825,0.000186357,0.000188072
1,2097152,0.000186459,0.000185566,0.000188019,0.000186194,0.000185566
1,2097152,0.00018707,0.000184794,0.000189198,0.000187194,0.000187884
1,2097152,0.000191851,0.000189213,0.000193595,0.000192194,0.000193595
1,2097152,0.000185856,0.000183292,0.000188322,0.000185585,0.000183292
1,2097152,0.00018702,0.000185467,0.000188402,0.000187205,0.000185641
1,2097152,0.000186009,0.000184251,0.00018832,0.000186014,0.000186083
1,2097152,0.000188257,0.00018552,0.000191579,0.000188181,0.00018552
1,2097152,0.000188297,0.000186614,0.0001895,0.000188304,0.0001895
1,2097152,0.000186197,0.000184103,0.000187841,0.000186256,0.000184103
1,2097152,0.000186648,0.000184806,0.000188175,0.000186926,0.000187535
1,2097152,0.000187782,0.000185547,0.000190692,0.000187371,0.000186894
1,2097152,0.000188332,0.000185834,0.000192195,0.000188239,0.000186047
1,2097152,0.000186924,0.000185752,0.000187569,0.000187155,0.000187313
1,2097152,0.000186012,0.000184298,0.000187744,0.000185769,0.000185752
1,2097152,0.000186157,0.000184868,0.000187328,0.000185914,0.000185617
