run_id,msg_size,5_Avg-Duration_s,5_Min-Duration_s,5_Max-Duration_s,5_Median-Duration_s,5_MainRank-Duration_s
1,262144,0.00209594,0.001902103,0.002175509,0.002104086,0.002104356
1,262144,0.002711479,0.002075788,0.003035229,0.002831853,0.002782363
1,262144,0.002914817,0.002528153,0.003239519,0.002909263,0.003025317
1,262144,0.002505753,0.002101793,0.002656341,0.002529996,0.002548354
1,262144,0.002175927,0.001932894,0.002339847,0.002168303,0.002148042
1,262144,0.002344541,0.002117573,0.002633098,0.002325735,0.00228913
1,262144,0.002207611,0.001981473,0.002332679,0.002209454,0.002209504
1,262144,0.002166316,0.00178371,0.002352613,0.002168171,0.0021958
1,262144,0.002383,0.001893691,0.002780499,0.002424327,0.002669015
1,262144,0.003372942,0.002631517,0.003644601,0.003441011,0.003005261
1,262144,0.002518048,0.002075094,0.002963006,0.002570711,0.002513586
1,262144,0.002187906,0.001996743,0.002427705,0.002173485,0.002153777
1,262144,0.002224632,0.002031555,0.002420898,0.002230743,0.002259432
1,262144,0.002117145,0.001961116,0.002332684,0.00210791,0.002033783
1,262144,0.002211739,0.002066932,0.002326084,0.002217912,0.002216747
1,262144,0.002415876,0.001705722,0.003079784,0.002424085,0.002527014
1,262144,0.002731246,0.002207601,0.00307601,0.002761553,0.002585682
1,262144,0.002521447,0.002028807,0.002962665,0.002512332,0.002505701
1,262144,0.002151422,0.001994816,0.002372457,0.002153341,0.00214567
1,262144,0.002178184,0.001864987,0.002432432,0.00216206,0.002156941
1,262144,0.00230554,0.001957175,0.002621893,0.002317509,0.002317927
1,262144,0.002279438,0.001767732,0.002404054,0.00231175,0.002345255
1,262144,0.002307182,0.002146852,0.002500383,0.002306171,0.002245062
1,262144,0.002894886,0.002096695,0.003401752,0.002918797,0.00304131
1,262144,0.002588388,0.001977014,0.002877321,0.002621471,0.002577263
1,262144,0.002283809,0.001955214,0.002472603,0.002298147,0.002334663
1,262144,0.002252671,0.002040309,0.002531207,0.002266047,0.002294433
1,262144,0.002253825,0.002048552,0.002460311,0.002241734,0.002215783
1,262144,0.002134184,0.001915901,0.002343315,0.002118629,0.00211955
1,262144,0.002334659,0.001920767,0.002800245,0.002270316,0.002454256
1,262144,0.002248789,0.001998912,0.002521642,0.00225042,0.002180261
1,262144,0.00254426,0.00227276,0.00283382,0.002537371,0.002574164
1,262144,0.002148538,0.001971232,0.002285147,0.002165166,0.002101068
1,262144,0.002321384,0.002022795,0.002484014,0.002351625,0.002246279
1,262144,0.002326525,0.002198438,0.002404965,0.002328276,0.002248936
1,262144,0.002176355,0.00181668,0.002331351,0.00219172,0.002225643
1,262144,0.002251509,0.001787941,0.002492938,0.002280712,0.00226095
1,262144,0.002338946,0.002074931,0.002580355,0.002341682,0.002299585
1,262144,0.002909207,0.002177212,0.003479473,0.002925225,0.00304007
1,262144,0.002263888,0.001999388,0.002576006,0.002247105,0.002221999
1,262144,0.002187542,0.002061686,0.002351089,0.002185401,0.002185504
