run_id,msg_size,14_Avg-Duration_s,14_Min-Duration_s,14_Max-Duration_s,14_Median-Duration_s,14_MainRank-Duration_s
1,2097152,0.000457143,0.000362596,0.000499729,0.000483123,0.000362596
1,2097152,0.000449115,0.000365461,0.000485332,0.000472833,0.000365461
1,2097152,0.000459004,0.000363358,0.000502114,0.000485272,0.000363358
1,2097152,0.000458701,0.000364069,0.000496014,0.000487361,0.000364069
1,2097152,0.000421412,0.000361592,0.00047407,0.000424992,0.00037997
1,2097152,0.000463798,0.000363658,0.00050525,0.000493143,0.000363658
1,2097152,0.000422438,0.000370218,0.000472338,0.000423598,0.000378166
1,2097152,0.000425199,0.000376012,0.000474382,0.0004252,0.000376012
1,2097152,0.000422473,0.000369088,0.000463329,0.000428737,0.000369088
1,2097152,0.000428755,0.000381322,0.000476244,0.000428728,0.000381322
1,2097152,0.000455174,0.000365462,0.000490884,0.000482176,0.000365462
1,2097152,0.00042585,0.000378374,0.000474881,0.000425072,0.000379749
1,2097152,0.000458503,0.000363077,0.000499439,0.000485749,0.000363077
1,2097152,0.000425502,0.000378276,0.00047312,0.000425306,0.000378276
1,2097152,0.000452895,0.000362586,0.000491293,0.00047885,0.000362586
1,2097152,0.000458035,0.000363758,0.00050003,0.000484176,0.000363758
1,2097152,0.000430727,0.000368007,0.00045906,0.00044792,0.000368007
1,2097152,0.000454297,0.000365452,0.000488399,0.000481669,0.000365452
1,2097152,0.000461401,0.000363628,0.000501103,0.000490438,0.000363628
1,2097152,0.000461581,0.000365211,0.000501553,0.000489781,0.000365211
1,2097152,0.00042479,0.000378434,0.000471745,0.000424491,0.000380842
1,2097152,0.000453541,0.00036487,0.000495764,0.000476765,0.00036487
1,2097152,0.000457379,0.00036487,0.000498619,0.000483013,0.00036487
1,2097152,0.000451312,0.000364469,0.000488938,0.00047592,0.000364469
1,2097152,0.000432633,0.000370461,0.000461014,0.000449528,0.000370461
1,2097152,0.000461506,0.000363016,0.000503867,0.000489571,0.000363016
1,2097152,0.000454783,0.000366473,0.000488459,0.000482101,0.000366473
1,2097152,0.000429394,0.000388094,0.000469271,0.000430106,0.000391342
1,2097152,0.000425917,0.000361511,0.000475023,0.000433567,0.000394047
1,2097152,0.000462789,0.000363437,0.000505069,0.000491325,0.000363437
1,2097152,0.000467441,0.000364309,0.000509258,0.000498097,0.000364309
1,2097152,0.000459257,0.000363166,0.000500571,0.000486645,0.000363166
1,2097152,0.000457196,0.000364058,0.000498137,0.000483294,0.000364058
1,2097152,0.000453265,0.00036472,0.000491874,0.000478234,0.00036472
1,2097152,0.000453829,0.000366664,0.000492375,0.000478139,0.000366664
1,2097152,0.000417706,0.000362023,0.000473378,0.000417712,0.000365652
1,2097152,0.000439847,0.000366142,0.000471325,0.00046096,0.000366142
1,2097152,0.000428763,0.000368837,0.000451297,0.000447458,0.000368837
1,2097152,0.000457879,0.000365972,0.000496934,0.000484306,0.000365972
1,2097152,0.000460713,0.000367403,0.000499561,0.000487943,0.000492829
1,2097152,0.000464848,0.00036486,0.000506182,0.000494175,0.00036486
1,2097152,0.000431711,0.00036996,0.000458199,0.000449343,0.00036996
1,2097152,0.000459392,0.000364038,0.000500481,0.000486525,0.000364038
1,2097152,0.000427683,0.000385198,0.000471194,0.000427171,0.000388656
1,2097152,0.000457138,0.000366654,0.000491233,0.000485333,0.000366654
1,2097152,0.000459863,0.000366573,0.000497997,0.000487442,0.000366573
1,2097152,0.000461384,0.000364109,0.000501904,0.000489761,0.000364109
1,2097152,0.000373385,0.000372985,0.000373885,0.000373336,0.000373467
1,2097152,0.000462403,0.000363487,0.000501784,0.000492171,0.000363487
1,2097152,0.000428761,0.000377114,0.000480635,0.000428647,0.000377114
1,2097152,0.00044924,0.000362675,0.000491433,0.000471426,0.000458663
1,2097152,0.000438552,0.000373717,0.000484602,0.000447945,0.000373717
1,2097152,0.000425267,0.000361353,0.000471806,0.000433954,0.000396261
1,2097152,0.000422741,0.00036559,0.000475695,0.00042484,0.000379759
1,2097152,0.000421003,0.000363347,0.000474701,0.000422981,0.000372375
1,2097152,0.000430814,0.000381641,0.00047325,0.000434183,0.00046275
1,2097152,0.00042442,0.000377884,0.000467056,0.000426369,0.000386563
1,2097152,0.000420417,0.000363186,0.000473559,0.000422461,0.000372665
1,2097152,0.000427037,0.000381422,0.000471556,0.000427585,0.000381422
1,2097152,0.000462426,0.00036493,0.000504479,0.000490147,0.00036493
1,2097152,0.0004541,0.000367665,0.000488789,0.000479972,0.000367665
1,2097152,0.0004554,0.000366762,0.000491113,0.000481862,0.00047791
1,2097152,0.000421829,0.000362154,0.000471935,0.000426614,0.000362154
1,2097152,0.000418549,0.000361823,0.000468852,0.00042176,0.000378006
1,2097152,0.000460304,0.000366273,0.000493938,0.000490502,0.000366273
1,2097152,0.000425562,0.000361361,0.000478788,0.000431048,0.000387615
1,2097152,0.000463372,0.00036492,0.000502304,0.000493133,0.00036492
1,2097152,0.000427147,0.000377383,0.000477027,0.00042709,0.000383537
1,2097152,0.000423145,0.000361272,0.000471727,0.00042979,0.000388436
1,2097152,0.000458,0.000363698,0.000496363,0.000485969,0.000363698
1,2097152,0.000464219,0.000372394,0.000502995,0.000490743,0.000372394
1,2097152,0.000433815,0.000378626,0.000477055,0.00043979,0.000404858
1,2097152,0.000421937,0.000361042,0.000469932,0.000428387,0.000387785
1,2097152,0.000467603,0.000365071,0.000508719,0.000498312,0.000365071
1,2097152,0.000464284,0.000366964,0.000503848,0.000493163,0.000366964
1,2097152,0.00042738,0.000386202,0.000468781,0.000427269,0.000386202
1,2097152,0.000423428,0.000366413,0.000473068,0.000427115,0.000366413
1,2097152,0.000428295,0.000387865,0.00046832,0.000428497,0.000387865
1,2097152,0.000455006,0.000361402,0.000494369,0.000482127,0.000471758
1,2097152,0.000423735,0.000372354,0.000473679,0.000424454,0.000372354
1,2097152,0.000462709,0.000365361,0.000506304,0.000489585,0.000365361
1,2097152,0.000425214,0.000363597,0.000475793,0.000430732,0.00038571
1,2097152,0.000425281,0.000383226,0.000466857,0.000425521,0.000383226
1,2097152,0.000468936,0.000363187,0.000511262,0.000500647,0.000363187
1,2097152,0.000422916,0.000361341,0.000471104,0.00042961,0.000388787
1,2097152,0.000420527,0.000361974,0.000471826,0.000424154,0.000378567
1,2097152,0.000424167,0.000375991,0.000466394,0.00042714,0.000389428
1,2097152,0.000447965,0.000363999,0.000484681,0.000471591,0.000363999
1,2097152,0.000424232,0.000368276,0.000472998,0.000427827,0.000385691
1,2097152,0.000422789,0.000367403,0.000471755,0.000425999,0.000382644
1,2097152,0.000451277,0.000368005,0.000486474,0.000475314,0.000466668
1,2097152,0.000429832,0.000389495,0.000467709,0.000431063,0.000466117
1,2097152,0.000426731,0.000368307,0.000475352,0.000431633,0.000368307
1,2097152,0.000457343,0.000362966,0.000506022,0.000480192,0.000362966
1,2097152,0.000427638,0.000362674,0.000481444,0.000433216,0.000394628
1,2097152,0.000423011,0.000363186,0.000473358,0.00042775,0.000382644
1,2097152,0.000452078,0.000366353,0.000486825,0.000477568,0.000366353
1,2097152,0.000428913,0.000387053,0.000468178,0.000430211,0.000387053
1,2097152,0.000424687,0.000364369,0.000472236,0.000431072,0.000364369
1,2097152,0.000430133,0.000388165,0.000468871,0.000431747,0.000388165
1,2097152,0.000431413,0.000384328,0.000478779,0.000431273,0.000384328
1,2097152,0.000429257,0.000372113,0.000475463,0.000434725,0.000395399
1,2097152,0.000422483,0.000364928,0.000481285,0.00042186,0.000377094
1,2097152,0.000419675,0.000362894,0.00046903,0.000423388,0.000378787
1,2097152,0.000430043,0.000384478,0.000472408,0.000431643,0.000384478
1,2097152,0.000431851,0.000392682,0.000467008,0.000433858,0.000466387
1,2097152,0.000419297,0.000363485,0.000465593,0.000424055,0.000382675
1,2097152,0.000423087,0.000367304,0.000474361,0.000425341,0.000381983
1,2097152,0.000426701,0.000364829,0.000482126,0.000429925,0.000387774
1,2097152,0.000443865,0.000364069,0.00048418,0.000463605,0.000364069
1,2097152,0.000423908,0.000379438,0.000466976,0.00042461,0.000384017
1,2097152,0.000435256,0.000384819,0.000478981,0.000438611,0.000384819
1,2097152,0.000416309,0.000361752,0.000470954,0.000416265,0.000362926
1,2097152,0.000455573,0.00037015,0.000490592,0.000480774,0.00037015
