run_id,msg_size,5_Avg-Duration_s,5_Min-Duration_s,5_Max-Duration_s,5_Median-Duration_s,5_MainRank-Duration_s
1,262144,0.000387339,0.000368947,0.000407145,0.000384819,0.000381358
1,262144,0.000389274,0.00036586,0.000411494,0.000387839,0.000373187
1,262144,0.000410094,0.000379856,0.00043499,0.000410067,0.00041295
1,262144,0.000392763,0.000365026,0.000411238,0.000392166,0.000386469
1,262144,0.000405676,0.000380035,0.00042742,0.000403329,0.000403616
1,262144,0.000401314,0.000376092,0.000416538,0.000401298,0.000395171
1,262144,0.000393787,0.000369739,0.000409564,0.000396472,0.000380726
1,262144,0.000392502,0.000372773,0.000404393,0.000394459,0.000379236
1,262144,0.000382469,0.000358985,0.000394721,0.000385557,0.000370541
1,262144,0.000384449,0.000371192,0.000397866,0.000383831,0.000383609
1,262144,0.000393673,0.000369594,0.000413919,0.000394332,0.000384361
1,262144,0.00039497,0.000365129,0.000406418,0.000399145,0.000403569
1,262144,0.000390338,0.000364986,0.000406112,0.00039045,0.000393119
1,262144,0.000405593,0.000368876,0.000431188,0.000411713,0.00039958
1,262144,0.000391054,0.000360117,0.000416246,0.000387623,0.000405628
1,262144,0.000387552,0.000360721,0.000401331,0.0003896,0.000383163
1,262144,0.000416842,0.000383282,0.000444302,0.000422293,0.000437596
1,262144,0.000398913,0.000365956,0.00042657,0.000401188,0.000388454
1,262144,0.000390437,0.000365026,0.000418313,0.00039313,0.00041586
1,262144,0.000395839,0.000376165,0.000414531,0.000394083,0.000389532
1,262144,0.000406327,0.000374651,0.000423778,0.000410815,0.000418103
1,262144,0.000406647,0.000379255,0.000431768,0.000407387,0.000415476
1,262144,0.000385281,0.000370684,0.000401843,0.000383066,0.000370684
1,262144,0.000411126,0.000376192,0.000441746,0.000406336,0.000440205
1,262144,0.000391118,0.000365517,0.000406619,0.000392072,0.000383335
1,262144,0.00039109,0.000374547,0.000402894,0.000390287,0.000399829
1,262144,0.000400973,0.000375451,0.000423413,0.000399657,0.000390038
1,262144,0.000397673,0.000374004,0.000412285,0.000397578,0.000409162
1,262144,0.000393826,0.000377168,0.000411108,0.000392264,0.000385717
1,262144,0.000410815,0.000380341,0.000433859,0.000409715,0.00043048
1,262144,0.000392617,0.000374534,0.000409946,0.000392187,0.000398844
1,262144,0.000409168,0.000360775,0.000434944,0.000414587,0.000383692
1,262144,0.000396873,0.000362275,0.000411783,0.000398374,0.000392141
1,262144,0.000408318,0.000378527,0.000426875,0.000408498,0.000400305
1,262144,0.000388009,0.000371106,0.000407063,0.000386594,0.000393301
1,262144,0.000389458,0.000367098,0.000408423,0.000388431,0.000382477
1,262144,0.000393616,0.000369541,0.000412042,0.000395007,0.000387531
1,262144,0.000388926,0.000362962,0.000407558,0.000389265,0.000362962
1,262144,0.000414081,0.000369833,0.000442466,0.00040936,0.000396199
1,262144,0.000392243,0.000374988,0.00040445,0.00039285,0.000388034
1,262144,0.000412504,0.000380129,0.000440275,0.000414168,0.000386751
1,262144,0.000387525,0.000372726,0.000404245,0.000385883,0.000393035
1,262144,0.000388509,0.000361431,0.000399947,0.000391589,0.000399947
1,262144,0.000381504,0.00036303,0.000398981,0.000378953,0.000391081
1,262144,0.000386212,0.000364292,0.000406661,0.000384165,0.000395126
1,262144,0.000396649,0.000368244,0.000417576,0.00039791,0.000415604
1,262144,0.00038547,0.000370881,0.000397244,0.000385493,0.000389637
1,262144,0.000409462,0.000379389,0.000430259,0.000410461,0.000427849
1,262144,0.000397083,0.0003655,0.000411672,0.000399891,0.000387542
1,262144,0.000391383,0.000365796,0.000406597,0.000391771,0.00040398
1,262144,0.000387045,0.000364587,0.000405896,0.000383607,0.000378817
1,262144,0.000527111,0.000437824,0.00059858,0.000554507,0.000591586
1,262144,0.000514986,0.000438299,0.000656267,0.000505226,0.000656267
1,262144,0.000480329,0.000427495,0.000525656,0.000483968,0.000517087
1,262144,0.000390816,0.000372165,0.000406136,0.000393076,0.000376114
1,262144,0.000381907,0.000371148,0.000392877,0.000382622,0.000371259
1,262144,0.000402456,0.00037436,0.000422806,0.000404253,0.000386576
1,262144,0.000392432,0.000365967,0.000419694,0.000385236,0.000384582
1,262144,0.00039219,0.000365247,0.000407928,0.000394669,0.000401246
1,262144,0.000416382,0.000386427,0.000443268,0.000413277,0.000417148
1,262144,0.000395287,0.000359585,0.000417635,0.000397143,0.000385766
1,262144,0.000415788,0.000378601,0.000441431,0.000414503,0.000432144
1,262144,0.000389781,0.000368643,0.000405797,0.000389772,0.000373681
1,262144,0.000405681,0.000373678,0.000425032,0.000407628,0.000415783
1,262144,0.000394202,0.000372137,0.000411643,0.000393481,0.00037453
1,262144,0.000400195,0.00037332,0.000423269,0.000401515,0.00037332
1,262144,0.000395296,0.000371767,0.000419275,0.000389869,0.000373549
1,262144,0.000389469,0.000369347,0.000405688,0.000389199,0.000388098
1,262144,0.000397829,0.000365382,0.00041866,0.000395634,0.000393963
1,262144,0.000381815,0.000362541,0.000403508,0.000383291,0.000369673
1,262144,0.000388875,0.000369749,0.000406463,0.00038744,0.000376105
1,262144,0.000390818,0.000369779,0.000408719,0.000391025,0.000382849
1,262144,0.000393947,0.000374746,0.000409031,0.000392605,0.000385937
1,262144,0.00039403,0.000363928,0.000416061,0.000396021,0.000389069
1,262144,0.00039239,0.000365806,0.000412171,0.000390102,0.000377871
1,262144,0.00040106,0.000375408,0.000421733,0.000399287,0.000415763
1,262144,0.000396158,0.000370575,0.000407083,0.000398209,0.000398534
1,262144,0.000386183,0.000371196,0.000398749,0.000385003,0.000377709
1,262144,0.000386658,0.000364604,0.0004032,0.000384575,0.000379198
1,262144,0.000396277,0.000369138,0.000415677,0.000395274,0.000390932
1,262144,0.000397389,0.000366574,0.000421565,0.00039657,0.000395496
1,262144,0.000376122,0.000360802,0.000393766,0.000374739,0.00037022
1,262144,0.000388091,0.000369379,0.000410619,0.00038508,0.000381081
1,262144,0.00038894,0.000372953,0.000408343,0.000391769,0.000392529
1,262144,0.000383631,0.0003653,0.000395438,0.00038508,0.000391898
1,262144,0.000384931,0.000369723,0.000395963,0.000385864,0.000380292
1,262144,0.000394546,0.000372862,0.000414668,0.000392401,0.000380006
1,262144,0.000396883,0.000362542,0.000421231,0.000393638,0.000407511
1,262144,0.000400037,0.000377903,0.000419097,0.000403486,0.000379256
1,262144,0.000387315,0.000366346,0.000401088,0.000388698,0.00039755
1,262144,0.000429545,0.000374958,0.00045949,0.000433546,0.000457889
1,262144,0.000389885,0.000362875,0.000398604,0.000392839,0.000393978
1,262144,0.00040512,0.000365506,0.000436151,0.000406718,0.000381918
1,262144,0.000385281,0.000372328,0.000399528,0.000384439,0.000372543
1,262144,0.00038399,0.000371058,0.000398791,0.000380217,0.000382538
1,262144,0.000403701,0.000376701,0.000425081,0.00040149,0.000389663
1,262144,0.000381159,0.000366634,0.000394908,0.000380257,0.000377535
1,262144,0.000396723,0.000371995,0.000418833,0.000397538,0.00038628
1,262144,0.000396032,0.000370016,0.000424862,0.00038933,0.000388871
1,262144,0.000387209,0.000365836,0.000400177,0.000388837,0.000380486
1,262144,0.000387231,0.000372593,0.00040939,0.000382208,0.000381852
1,262144,0.000388506,0.000370307,0.000405728,0.000388654,0.000394874
1,262144,0.000387962,0.000369517,0.000401628,0.000388239,0.000373507
1,262144,0.000400914,0.000374242,0.000427116,0.000398932,0.000417905
1,262144,0.000411793,0.000372036,0.000442698,0.000414215,0.000436832
1,262144,0.000405136,0.000379703,0.000425279,0.000405101,0.000409815
1,262144,0.000394028,0.000362768,0.000424237,0.000394221,0.000404833
1,262144,0.000388635,0.000361212,0.000410566,0.000386966,0.000376809
1,262144,0.000386814,0.000368115,0.000404178,0.000387005,0.000372909
1,262144,0.000390105,0.000374266,0.000403932,0.000390455,0.000394591
1,262144,0.000408399,0.000370203,0.000440525,0.000405651,0.00039244
1,262144,0.000413581,0.00037621,0.000446135,0.000413512,0.000431998
1,262144,0.000394355,0.000368928,0.000412113,0.000393098,0.00037834
1,262144,0.000388287,0.000371834,0.000404479,0.000392065,0.000395799
1,262144,0.000383333,0.000365372,0.000394973,0.00038589,0.000373618
1,262144,0.000385366,0.000374174,0.000397655,0.000384382,0.000395332
1,262144,0.000393724,0.000368071,0.000412529,0.000393094,0.000412529
1,262144,0.000404414,0.000375376,0.000425479,0.000407163,0.000423407
1,262144,0.000394585,0.000367466,0.00040876,0.000397909,0.000367466
1,262144,0.000384452,0.000369712,0.000398068,0.000385337,0.000396278
1,262144,0.000399146,0.000371131,0.000416578,0.000400988,0.000391011
1,262144,0.000394047,0.000373824,0.000413996,0.000390356,0.00040985
1,262144,0.000385845,0.000366454,0.000402662,0.000384781,0.00037378
1,262144,0.000383601,0.000363069,0.000409907,0.000382027,0.000402486
1,262144,0.000384604,0.000363386,0.000400772,0.000383633,0.000386738
