run_id,0_Avg-Duration_s,0_Min-Duration_s,0_Max-Duration_s,0_Median-Duration_s,0_MainRank-Duration_s
1,1.415e-05,1.3867e-05,1.4489e-05,1.4122e-05,1.4281e-05
1,1.3817e-05,1.3335e-05,1.4576e-05,1.3679e-05,1.378e-05
1,1.3929e-05,1.3632e-05,1.4292e-05,1.3895e-05,1.3891e-05
1,1.391e-05,1.3686e-05,1.4431e-05,1.3761e-05,1.3687e-05
1,1.4338e-05,1.3952e-05,1.466e-05,1.4371e-05,1.466e-05
1,1.3214e-05,1.2924e-05,1.3716e-05,1.3108e-05,1.2952e-05
1,1.4473e-05,1.4057e-05,1.4861e-05,1.4486e-05,1.4861e-05
1,1.3569e-05,1.3134e-05,1.4361e-05,1.3391e-05,1.4361e-05
1,1.3996e-05,1.3485e-05,1.4327e-05,1.4085e-05,1.4327e-05
1,1.5884e-05,1.4922e-05,1.7205e-05,1.5705e-05,1.7205e-05
1,1.3959e-05,1.2863e-05,1.4728e-05,1.4122e-05,1.4539e-05
1,1.2995e-05,1.2795e-05,1.3185e-05,1.3e-05,1.3081e-05
1,1.3501e-05,1.2599e-05,1.3948e-05,1.3729e-05,1.3771e-05
1,1.3171e-05,1.2838e-05,1.3685e-05,1.3081e-05,1.3203e-05
1,1.3659e-05,1.3458e-05,1.3891e-05,1.3643e-05,1.3891e-05
1,1.3073e-05,1.2772e-05,1.3313e-05,1.3103e-05,1.2772e-05
1,1.3685e-05,1.2704e-05,1.4198e-05,1.3919e-05,1.3652e-05
1,1.3246e-05,1.2528e-05,1.376e-05,1.3348e-05,1.376e-05
1,1.3781e-05,1.3272e-05,1.4155e-05,1.3849e-05,1.3953e-05
1,1.4561e-05,1.3432e-05,1.7017e-05,1.3897e-05,1.3432e-05
1,1.3342e-05,1.2822e-05,1.4201e-05,1.3171e-05,1.3215e-05
1,1.4007e-05,1.2614e-05,1.516e-05,1.4128e-05,1.3614e-05
1,1.3711e-05,1.3111e-05,1.4081e-05,1.3826e-05,1.3111e-05
1,1.3918e-05,1.357e-05,1.4575e-05,1.3763e-05,1.3662e-05
1,1.4335e-05,1.3646e-05,1.4782e-05,1.4456e-05,1.3646e-05
1,2.1285e-05,2.0917e-05,2.176e-05,2.1231e-05,2.176e-05
1,1.3119e-05,1.2665e-05,1.3398e-05,1.3206e-05,1.3063e-05
1,1.3751e-05,1.3358e-05,1.4163e-05,1.3742e-05,1.3871e-05
1,1.2834e-05,1.2043e-05,1.3746e-05,1.2773e-05,1.2882e-05
1,1.3654e-05,1.34e-05,1.3798e-05,1.3709e-05,1.3727e-05
1,1.7456e-05,1.4076e-05,1.9342e-05,1.8204e-05,1.4076e-05
1,1.4109e-05,1.3176e-05,1.4649e-05,1.4306e-05,1.4048e-05
1,1.3757e-05,1.2571e-05,1.4416e-05,1.402e-05,1.3893e-05
1,1.4074e-05,1.3813e-05,1.4381e-05,1.4051e-05,1.4099e-05
1,1.372e-05,1.3096e-05,1.4217e-05,1.3783e-05,1.3096e-05
1,1.3516e-05,1.3171e-05,1.3937e-05,1.3478e-05,1.3937e-05
1,1.4023e-05,1.33e-05,1.4665e-05,1.4063e-05,1.4665e-05
1,1.3762e-05,1.3272e-05,1.4262e-05,1.3757e-05,1.4032e-05
1,1.4053e-05,1.3735e-05,1.4317e-05,1.4081e-05,1.3735e-05
1,1.4614e-05,1.4244e-05,1.4882e-05,1.4665e-05,1.4598e-05
1,1.3245e-05,1.2882e-05,1.4108e-05,1.2994e-05,1.2882e-05
1,1.4777e-05,1.4345e-05,1.5336e-05,1.4713e-05,1.5336e-05
1,1.3466e-05,1.2705e-05,1.4334e-05,1.3413e-05,1.3065e-05
1,1.4181e-05,1.3971e-05,1.4521e-05,1.4117e-05,1.411e-05
1,1.9993e-05,1.9174e-05,2.1107e-05,1.9845e-05,1.9976e-05
1,1.4735e-05,1.3921e-05,1.5218e-05,1.49e-05,1.3921e-05
1,1.3892e-05,1.3548e-05,1.4239e-05,1.389e-05,1.3548e-05
1,1.3398e-05,1.281e-05,1.375e-05,1.3516e-05,1.3519e-05
1,1.4521e-05,1.3763e-05,1.511e-05,1.4607e-05,1.511e-05
1,1.3095e-05,1.2866e-05,1.3575e-05,1.2969e-05,1.2989e-05
1,1.3633e-05,1.2685e-05,1.4422e-05,1.3712e-05,1.4422e-05
1,1.2856e-05,1.2615e-05,1.3171e-05,1.2819e-05,1.3171e-05
1,1.4083e-05,1.3742e-05,1.4422e-05,1.4084e-05,1.4422e-05
1,1.3689e-05,1.3044e-05,1.4385e-05,1.3664e-05,1.4385e-05
1,1.3544e-05,1.2887e-05,1.4182e-05,1.3553e-05,1.4182e-05
1,1.9826e-05,1.8874e-05,2.0963e-05,1.9734e-05,2.0963e-05
1,1.3139e-05,1.2857e-05,1.3564e-05,1.3068e-05,1.3119e-05
1,1.3281e-05,1.2586e-05,1.4068e-05,1.3234e-05,1.4068e-05
1,1.4322e-05,1.2814e-05,1.5474e-05,1.4501e-05,1.4651e-05
1,1.3813e-05,1.358e-05,1.4275e-05,1.3699e-05,1.3764e-05
1,1.3635e-05,1.3043e-05,1.4134e-05,1.3681e-05,1.3043e-05
1,1.4317e-05,1.4054e-05,1.4642e-05,1.4286e-05,1.4276e-05
1,1.3318e-05,1.2905e-05,1.3866e-05,1.325e-05,1.3428e-05
1,1.3675e-05,1.3415e-05,1.394e-05,1.3672e-05,1.3415e-05
1,1.3341e-05,1.3176e-05,1.3442e-05,1.3374e-05,1.3176e-05
1,1.3852e-05,1.3392e-05,1.4138e-05,1.3939e-05,1.39e-05
1,1.2998e-05,1.2665e-05,1.3422e-05,1.2953e-05,1.2665e-05
1,1.3458e-05,1.2719e-05,1.3977e-05,1.3567e-05,1.2719e-05
1,1.3519e-05,1.2947e-05,1.3853e-05,1.3637e-05,1.2947e-05
1,1.4089e-05,1.3833e-05,1.4398e-05,1.4063e-05,1.3833e-05
1,1.3284e-05,1.2894e-05,1.3731e-05,1.3255e-05,1.3329e-05
1,1.4384e-05,1.3941e-05,1.4792e-05,1.4402e-05,1.4792e-05
1,1.3469e-05,1.2746e-05,1.3823e-05,1.3653e-05,1.3726e-05
1,1.4363e-05,1.3728e-05,1.4738e-05,1.4494e-05,1.4738e-05
1,1.3558e-05,1.3361e-05,1.3668e-05,1.3601e-05,1.3633e-05
1,1.3979e-05,1.3414e-05,1.4808e-05,1.3846e-05,1.4808e-05
1,1.3614e-05,1.3284e-05,1.4019e-05,1.3577e-05,1.4019e-05
1,1.5705e-05,1.3385e-05,1.6591e-05,1.6422e-05,1.6591e-05
1,1.3565e-05,1.2454e-05,1.4315e-05,1.3745e-05,1.4315e-05
1,1.4316e-05,1.3666e-05,1.5094e-05,1.4252e-05,1.4169e-05
1,1.3431e-05,1.3168e-05,1.3709e-05,1.3423e-05,1.3168e-05
1,1.4059e-05,1.3673e-05,1.4462e-05,1.405e-05,1.3734e-05
1,1.3167e-05,1.3007e-05,1.3469e-05,1.3096e-05,1.3007e-05
1,1.2922e-05,1.2174e-05,1.3732e-05,1.2891e-05,1.2174e-05
1,1.4547e-05,1.3679e-05,1.578e-05,1.4364e-05,1.4388e-05
1,1.956e-05,1.8965e-05,2.0503e-05,1.9385e-05,1.9585e-05
1,1.3775e-05,1.3062e-05,1.4289e-05,1.3874e-05,1.3876e-05
1,1.336e-05,1.2724e-05,1.4509e-05,1.3105e-05,1.2724e-05
1,1.3196e-05,1.2883e-05,1.3545e-05,1.3178e-05,1.2969e-05
1,1.3343e-05,1.312e-05,1.3674e-05,1.3289e-05,1.3674e-05
