run_id,msg_size,4_Avg-Duration_s,4_Min-Duration_s,4_Max-Duration_s,4_Median-Duration_s,4_MainRank-Duration_s
1,32768,1.274e-05,1.2274e-05,1.3086e-05,1.2799e-05,1.2945e-05
1,32768,1.269e-05,1.2464e-05,1.2794e-05,1.275e-05,1.2794e-05
1,32768,1.2637e-05,1.2293e-05,1.2845e-05,1.2705e-05,1.2825e-05
1,32768,1.2597e-05,1.2183e-05,1.2805e-05,1.27e-05,1.2755e-05
1,32768,1.2752e-05,1.2604e-05,1.2885e-05,1.276e-05,1.2795e-05
1,32768,1.2592e-05,1.2424e-05,1.2764e-05,1.259e-05,1.2424e-05
1,32768,1.2867e-05,1.2595e-05,1.3095e-05,1.289e-05,1.3095e-05
1,32768,1.2672e-05,1.2294e-05,1.2915e-05,1.274e-05,1.2815e-05
1,32768,1.2714e-05,1.2675e-05,1.2774e-05,1.2705e-05,1.2774e-05
1,32768,1.2649e-05,1.2454e-05,1.2745e-05,1.2699e-05,1.2745e-05
1,32768,1.2707e-05,1.2535e-05,1.2976e-05,1.2659e-05,1.2775e-05
1,32768,1.2705e-05,1.2474e-05,1.2815e-05,1.2765e-05,1.2815e-05
1,32768,1.2988e-05,1.2824e-05,1.3056e-05,1.3035e-05,1.3056e-05
1,32768,1.2689e-05,1.2514e-05,1.2795e-05,1.2724e-05,1.2764e-05
1,32768,1.2674e-05,1.2534e-05,1.2764e-05,1.2699e-05,1.2705e-05
1,32768,1.2707e-05,1.2494e-05,1.2935e-05,1.27e-05,1.2935e-05
1,32768,1.2574e-05,1.2133e-05,1.2795e-05,1.2685e-05,1.2795e-05
1,32768,1.2705e-05,1.2515e-05,1.2785e-05,1.276e-05,1.2745e-05
1,32768,1.2722e-05,1.2545e-05,1.2805e-05,1.277e-05,1.2805e-05
1,32768,1.2847e-05,1.2554e-05,1.3136e-05,1.285e-05,1.2995e-05
1,32768,1.2526e-05,1.2143e-05,1.2775e-05,1.2594e-05,1.2775e-05
1,32768,1.2649e-05,1.2404e-05,1.2785e-05,1.2704e-05,1.2785e-05
1,32768,1.2589e-05,1.2244e-05,1.2724e-05,1.2694e-05,1.2715e-05
1,32768,1.2792e-05,1.2694e-05,1.2995e-05,1.2739e-05,1.2694e-05
1,32768,1.267e-05,1.2524e-05,1.2795e-05,1.268e-05,1.2795e-05
1,32768,1.3056e-05,1.2915e-05,1.3256e-05,1.3026e-05,1.3086e-05
1,32768,1.2719e-05,1.2524e-05,1.2975e-05,1.269e-05,1.2975e-05
1,32768,1.2592e-05,1.2404e-05,1.2845e-05,1.2559e-05,1.2845e-05
1,32768,1.2632e-05,1.2424e-05,1.2905e-05,1.26e-05,1.2735e-05
1,32768,1.2722e-05,1.2514e-05,1.2835e-05,1.2769e-05,1.2794e-05
1,32768,1.275e-05,1.2434e-05,1.3115e-05,1.2725e-05,1.2774e-05
1,32768,1.287e-05,1.2744e-05,1.2995e-05,1.287e-05,1.2995e-05
1,32768,1.2702e-05,1.2534e-05,1.2775e-05,1.275e-05,1.2774e-05
1,32768,1.2647e-05,1.2455e-05,1.2744e-05,1.2695e-05,1.2744e-05
1,32768,1.27e-05,1.2494e-05,1.2845e-05,1.273e-05,1.2845e-05
1,32768,1.2657e-05,1.2505e-05,1.2775e-05,1.2675e-05,1.2775e-05
1,32768,1.2787e-05,1.2594e-05,1.2905e-05,1.2825e-05,1.2905e-05
1,32768,1.269e-05,1.2544e-05,1.2854e-05,1.268e-05,1.2715e-05
1,32768,1.2932e-05,1.2695e-05,1.3205e-05,1.2915e-05,1.3065e-05
1,32768,1.2667e-05,1.2274e-05,1.2895e-05,1.2749e-05,1.2875e-05
1,32768,1.284e-05,1.2554e-05,1.3125e-05,1.284e-05,1.3125e-05
1,32768,1.2632e-05,1.2465e-05,1.2845e-05,1.261e-05,1.2845e-05
1,32768,1.2912e-05,1.2364e-05,1.3186e-05,1.305e-05,1.3085e-05
1,32768,1.278e-05,1.2685e-05,1.2845e-05,1.2794e-05,1.2754e-05
1,32768,1.3018e-05,1.2784e-05,1.3116e-05,1.3085e-05,1.3065e-05
1,32768,1.2727e-05,1.2274e-05,1.3165e-05,1.2735e-05,1.3165e-05
1,32768,1.2762e-05,1.2704e-05,1.2835e-05,1.2755e-05,1.2704e-05
1,32768,1.2667e-05,1.2334e-05,1.2844e-05,1.2745e-05,1.2735e-05
1,32768,1.2629e-05,1.2484e-05,1.2754e-05,1.2639e-05,1.2484e-05
1,32768,1.268e-05,1.2313e-05,1.2966e-05,1.2719e-05,1.2966e-05
1,32768,1.2722e-05,1.2534e-05,1.2895e-05,1.273e-05,1.2755e-05
1,32768,1.2665e-05,1.2414e-05,1.2795e-05,1.2725e-05,1.2755e-05
1,32768,1.2654e-05,1.2243e-05,1.2865e-05,1.2754e-05,1.2754e-05
1,32768,1.2822e-05,1.2734e-05,1.2875e-05,1.2839e-05,1.2815e-05
1,32768,1.2653e-05,1.2525e-05,1.2765e-05,1.266e-05,1.2765e-05
1,32768,1.2907e-05,1.2815e-05,1.2985e-05,1.2915e-05,1.2875e-05
1,32768,1.27e-05,1.2244e-05,1.2975e-05,1.279e-05,1.2845e-05
1,32768,1.3288e-05,1.3025e-05,1.3516e-05,1.3306e-05,1.3236e-05
1,32768,1.2732e-05,1.2444e-05,1.3165e-05,1.266e-05,1.2795e-05
1,32768,1.2587e-05,1.2414e-05,1.2744e-05,1.2594e-05,1.2744e-05
1,32768,1.5918e-05,1.563e-05,1.6302e-05,1.5871e-05,1.572e-05
1,32768,1.2762e-05,1.2685e-05,1.2855e-05,1.2754e-05,1.2785e-05
1,32768,1.2687e-05,1.2575e-05,1.2794e-05,1.2689e-05,1.2755e-05
1,32768,1.268e-05,1.2495e-05,1.2824e-05,1.2699e-05,1.2824e-05
1,32768,1.2589e-05,1.2464e-05,1.2744e-05,1.2575e-05,1.2744e-05
