run_id,msg_size,5_Avg-Duration_s,5_Min-Duration_s,5_Max-Duration_s,5_Median-Duration_s,5_MainRank-Duration_s
1,262144,0.000369847,0.000365247,0.00037696,0.000370017,0.000369072
1,262144,0.000372716,0.000367064,0.000379345,0.0003728,0.000374179
1,262144,0.000367338,0.000359913,0.000373188,0.000367574,0.00036522
1,262144,0.000368894,0.000364641,0.000372888,0.000369195,0.000372888
1,262144,0.000371734,0.000366612,0.000375731,0.000371917,0.000370936
1,262144,0.000370447,0.000364019,0.000374353,0.000370399,0.000373722
1,262144,0.000371015,0.000363758,0.00037891,0.00037166,0.000371597
1,262144,0.000372444,0.000367607,0.000377482,0.000372562,0.000372194
1,262144,0.000374071,0.000366696,0.00038006,0.00037474,0.000379695
1,262144,0.000376416,0.000368697,0.000381545,0.000377145,0.000376043
1,262144,0.000377629,0.000367736,0.00038473,0.000377888,0.000383913
1,262144,0.000369305,0.000363102,0.000373038,0.000369559,0.000372246
1,262144,0.000371857,0.000367901,0.000375739,0.000372238,0.000373336
1,262144,0.000372727,0.000360838,0.000378618,0.000373508,0.000375346
1,262144,0.000370676,0.000366329,0.000374559,0.000371073,0.000366737
1,262144,0.000373103,0.000366473,0.000377669,0.000373861,0.000376209
1,262144,0.000368758,0.000363162,0.000374734,0.000368273,0.000368737
1,262144,0.000372881,0.000363477,0.000377758,0.000373415,0.00037369
1,262144,0.000372182,0.000368751,0.000376134,0.000372133,0.000373547
1,262144,0.000368689,0.000364203,0.000374551,0.000368134,0.000369277
1,262144,0.000370984,0.000365959,0.000374665,0.000370752,0.00037291
1,262144,0.000372747,0.000368078,0.000376946,0.000373069,0.000371734
1,262144,0.000379519,0.000369307,0.000385904,0.000379664,0.000380667
1,262144,0.000372014,0.000364343,0.000377442,0.000373267,0.000367607
1,262144,0.000370342,0.000366091,0.00037394,0.000370841,0.000366091
1,262144,0.00039053,0.000378195,0.000398427,0.000390681,0.000389993
1,262144,0.000373024,0.000367052,0.000376576,0.000373149,0.000374425
1,262144,0.000375928,0.000370937,0.000382707,0.000375484,0.000373817
1,262144,0.000370413,0.000364105,0.000374533,0.000370838,0.000374446
1,262144,0.000373241,0.000362397,0.000380432,0.000374802,0.000376511
1,262144,0.000371946,0.000364897,0.00037689,0.000372563,0.000373627
1,262144,0.000374807,0.000367656,0.00037989,0.000374766,0.00037284
1,262144,0.000369835,0.000364179,0.000373415,0.000370159,0.000369036
1,262144,0.000370776,0.000361935,0.00037683,0.000371897,0.000361935
1,262144,0.000370535,0.000365234,0.000375205,0.000370052,0.000369353
1,262144,0.000366481,0.000360898,0.000371344,0.000366324,0.000364636
1,262144,0.000373917,0.000368763,0.000378779,0.000373701,0.000372616
1,262144,0.000370544,0.00036481,0.000375467,0.000370646,0.000365903
1,262144,0.000368545,0.000363199,0.000373165,0.000368392,0.000373165
1,262144,0.000372103,0.000363089,0.000376952,0.000373148,0.000375023
1,262144,0.000387497,0.000372348,0.000403121,0.000387367,0.000374953
1,262144,0.000370724,0.000367595,0.000375645,0.000370937,0.000370423
1,262144,0.000375117,0.00036896,0.000382152,0.000375856,0.000379215
1,262144,0.000375031,0.000363193,0.000381193,0.000377119,0.000379367
1,262144,0.000374255,0.000368783,0.000380886,0.000374706,0.000374543
1,262144,0.000372191,0.000364513,0.00037907,0.000372866,0.000377689
1,262144,0.000374797,0.000368117,0.000379401,0.00037534,0.000377802
1,262144,0.000374884,0.000366267,0.000381463,0.000375218,0.000378839
1,262144,0.00036877,0.000361501,0.000374552,0.000369066,0.000372518
1,262144,0.000377128,0.000366054,0.000386594,0.000377098,0.000384934
1,262144,0.000373951,0.000370059,0.00037892,0.00037331,0.000373043
1,262144,0.000371412,0.000364346,0.000376762,0.000372194,0.000365167
1,262144,0.000374254,0.000369386,0.00037875,0.000374569,0.000376204
1,262144,0.000368804,0.000364366,0.000372162,0.000368967,0.000367634
1,262144,0.000374094,0.000368118,0.000379255,0.000374317,0.000379255
1,262144,0.000387309,0.000379354,0.000394703,0.000387312,0.000386026
1,262144,0.000369335,0.000364137,0.00037592,0.000369382,0.000372896
1,262144,0.000370524,0.000362486,0.000375662,0.000371715,0.000373003
1,262144,0.000376304,0.000372809,0.000379893,0.000376246,0.000376181
1,262144,0.000374458,0.000368549,0.000379294,0.000373615,0.000376487
1,262144,0.000371916,0.000363581,0.000377092,0.000371992,0.000371693
1,262144,0.000370435,0.00036424,0.000377206,0.000371332,0.000367244
1,262144,0.000371909,0.000366489,0.000376439,0.000372513,0.000372281
1,262144,0.000369992,0.000364841,0.000374648,0.00037011,0.000364841
1,262144,0.00036823,0.000361873,0.000373903,0.000368397,0.000366077
1,262144,0.000371234,0.000363955,0.000375804,0.000372611,0.000365661
1,262144,0.000371967,0.000366085,0.000379303,0.000371837,0.000374748
1,262144,0.000370421,0.00036519,0.000374918,0.000370264,0.000369157
1,262144,0.00036912,0.000362179,0.000374414,0.000369514,0.000368651
