run_id,msg_size,8_Avg-Duration_s,8_Min-Duration_s,8_Max-Duration_s,8_Median-Duration_s,8_MainRank-Duration_s
1,8,7.813e-06,7.515e-06,7.976e-06,7.88e-06,7.515e-06
1,8,8.058e-06,7.916e-06,8.366e-06,7.976e-06,7.916e-06
1,8,7.976e-06,7.935e-06,8.006e-06,7.98e-06,7.955e-06
1,8,7.915e-06,7.805e-06,8.066e-06,7.895e-06,7.916e-06
1,8,7.915e-06,7.735e-06,8.095e-06,7.915e-06,7.935e-06
1,8,7.85e-06,7.304e-06,8.637e-06,7.73e-06,7.595e-06
1,8,7.79e-06,7.485e-06,8.126e-06,7.775e-06,8.126e-06
1,8,7.893e-06,7.705e-06,8.116e-06,7.875e-06,7.975e-06
1,8,7.913e-06,7.745e-06,8.186e-06,7.86e-06,8.186e-06
1,8,7.891e-06,7.705e-06,8.156e-06,7.851e-06,7.976e-06
1,8,7.8e-06,7.534e-06,7.955e-06,7.855e-06,7.955e-06
1,8,8.028e-06,7.815e-06,8.417e-06,7.94e-06,7.815e-06
1,8,8.256e-06,7.836e-06,8.737e-06,8.226e-06,7.836e-06
1,8,7.775e-06,7.635e-06,7.926e-06,7.77e-06,7.635e-06
1,8,7.78e-06,7.585e-06,7.975e-06,7.78e-06,7.585e-06
1,8,7.852e-06,7.684e-06,7.975e-06,7.875e-06,7.975e-06
1,8,7.916e-06,7.865e-06,7.976e-06,7.911e-06,7.976e-06
1,8,7.953e-06,7.855e-06,8.095e-06,7.93e-06,7.906e-06
1,8,7.96e-06,7.615e-06,8.256e-06,7.985e-06,8.256e-06
1,8,7.898e-06,7.725e-06,8.126e-06,7.87e-06,7.855e-06
1,8,7.888e-06,7.755e-06,8.126e-06,7.835e-06,7.755e-06
1,8,7.78e-06,7.444e-06,7.926e-06,7.875e-06,7.915e-06
1,8,7.88e-06,7.815e-06,7.995e-06,7.856e-06,7.995e-06
1,8,7.898e-06,7.816e-06,7.976e-06,7.901e-06,7.976e-06
1,8,7.916e-06,7.464e-06,8.306e-06,7.946e-06,8.086e-06
1,8,7.793e-06,7.204e-06,8.226e-06,7.87e-06,7.204e-06
1,8,7.758e-06,7.605e-06,7.876e-06,7.775e-06,7.876e-06
1,8,8.03e-06,7.805e-06,8.417e-06,7.95e-06,8.005e-06
1,8,7.941e-06,7.825e-06,8.126e-06,7.906e-06,7.865e-06
1,8,7.945e-06,7.815e-06,8.246e-06,7.861e-06,8.246e-06
1,8,7.983e-06,7.675e-06,8.286e-06,7.985e-06,8.286e-06
1,8,7.775e-06,7.534e-06,8.176e-06,7.695e-06,8.176e-06
1,8,7.923e-06,7.795e-06,8.116e-06,7.89e-06,7.895e-06
1,8,7.893e-06,7.765e-06,8.136e-06,7.835e-06,8.136e-06
1,8,7.906e-06,7.775e-06,8.136e-06,7.856e-06,7.856e-06
1,8,7.935e-06,7.805e-06,8.206e-06,7.866e-06,8.206e-06
1,8,7.89e-06,7.765e-06,8.116e-06,7.841e-06,7.765e-06
1,8,7.813e-06,7.565e-06,8.005e-06,7.841e-06,7.705e-06
1,8,7.655e-06,7.234e-06,8.035e-06,7.675e-06,7.745e-06
1,8,7.838e-06,7.645e-06,7.985e-06,7.86e-06,7.645e-06
1,8,7.577e-06,7.044e-06,7.855e-06,7.705e-06,7.645e-06
1,8,7.647e-06,7.465e-06,7.855e-06,7.634e-06,7.855e-06
1,8,7.963e-06,7.855e-06,8.096e-06,7.95e-06,7.855e-06
1,8,7.968e-06,7.805e-06,8.246e-06,7.91e-06,7.805e-06
1,8,8.003e-06,7.885e-06,8.145e-06,7.991e-06,8.026e-06
1,8,7.805e-06,7.635e-06,7.946e-06,7.82e-06,7.946e-06
1,8,7.805e-06,7.605e-06,7.945e-06,7.835e-06,7.605e-06
1,8,7.878e-06,7.735e-06,7.955e-06,7.91e-06,7.955e-06
1,8,7.925e-06,7.885e-06,7.946e-06,7.935e-06,7.935e-06
1,8,7.976e-06,7.895e-06,8.126e-06,7.941e-06,7.976e-06
1,8,8.078e-06,7.645e-06,8.506e-06,8.081e-06,8.206e-06
1,8,8.025e-06,7.835e-06,8.256e-06,8.005e-06,8.005e-06
1,8,7.978e-06,7.695e-06,8.457e-06,7.88e-06,7.855e-06
1,8,7.898e-06,7.475e-06,8.397e-06,7.86e-06,8.397e-06
1,8,7.905e-06,7.725e-06,8.025e-06,7.936e-06,8.016e-06
1,8,7.96e-06,7.845e-06,8.055e-06,7.97e-06,8.025e-06
1,8,7.953e-06,7.524e-06,8.447e-06,7.92e-06,8.035e-06
1,8,7.84e-06,7.384e-06,8.106e-06,7.935e-06,7.384e-06
1,8,7.913e-06,7.825e-06,8.106e-06,7.86e-06,8.106e-06
1,8,7.913e-06,7.755e-06,8.115e-06,7.891e-06,7.866e-06
1,8,7.91e-06,7.765e-06,8.166e-06,7.855e-06,8.166e-06
1,8,7.913e-06,7.745e-06,8.186e-06,7.86e-06,7.915e-06
1,8,7.998e-06,7.655e-06,8.867e-06,7.735e-06,8.867e-06
1,8,7.941e-06,7.725e-06,8.166e-06,7.935e-06,8.166e-06
1,8,7.825e-06,7.514e-06,8.206e-06,7.79e-06,8.206e-06
1,8,7.785e-06,7.524e-06,8.015e-06,7.801e-06,7.765e-06
1,8,7.91e-06,7.765e-06,8.055e-06,7.911e-06,7.825e-06
1,8,7.925e-06,7.805e-06,8.046e-06,7.925e-06,7.805e-06
1,8,7.905e-06,7.815e-06,7.976e-06,7.915e-06,7.875e-06
1,8,8.013e-06,7.404e-06,8.276e-06,8.186e-06,8.276e-06
1,8,7.79e-06,7.584e-06,7.966e-06,7.805e-06,7.966e-06
1,8,1.2324e-05,5.681e-06,1.7354e-05,1.3131e-05,1.7354e-05
1,8,7.685e-06,7.314e-06,8.046e-06,7.69e-06,7.956e-06
1,8,7.855e-06,7.695e-06,7.986e-06,7.87e-06,7.965e-06
1,8,7.935e-06,7.845e-06,7.996e-06,7.95e-06,7.845e-06
1,8,7.813e-06,7.614e-06,8.116e-06,7.76e-06,8.116e-06
1,8,7.813e-06,7.585e-06,8.056e-06,7.805e-06,7.795e-06
1,8,7.813e-06,7.324e-06,8.086e-06,7.92e-06,8.056e-06
1,8,7.783e-06,7.505e-06,8.076e-06,7.775e-06,7.775e-06
1,8,7.935e-06,7.795e-06,8.056e-06,7.945e-06,7.865e-06
1,8,8.028e-06,7.836e-06,8.386e-06,7.945e-06,7.836e-06
1,8,8.246e-06,7.915e-06,8.487e-06,8.291e-06,8.487e-06
1,8,8.003e-06,7.755e-06,8.216e-06,8.02e-06,8.156e-06
1,8,7.918e-06,7.785e-06,8.086e-06,7.9e-06,7.845e-06
1,8,7.911e-06,7.765e-06,8.066e-06,7.906e-06,7.996e-06
1,8,7.933e-06,7.735e-06,8.176e-06,7.91e-06,7.895e-06
1,8,7.73e-06,7.414e-06,7.936e-06,7.786e-06,7.665e-06
1,8,7.918e-06,7.875e-06,8.026e-06,7.886e-06,8.026e-06
1,8,7.82e-06,7.585e-06,8.146e-06,7.776e-06,8.146e-06
1,8,7.79e-06,7.444e-06,7.946e-06,7.886e-06,7.444e-06
1,8,7.926e-06,7.865e-06,7.996e-06,7.921e-06,7.996e-06
1,8,7.915e-06,7.835e-06,8.016e-06,7.905e-06,8.016e-06
1,8,7.9e-06,7.745e-06,8.136e-06,7.86e-06,8.136e-06
1,8,8.063e-06,7.815e-06,8.336e-06,8.051e-06,7.815e-06
1,8,7.77e-06,7.555e-06,7.905e-06,7.811e-06,7.765e-06
1,8,7.903e-06,7.665e-06,8.135e-06,7.905e-06,7.665e-06
1,8,7.935e-06,7.785e-06,8.236e-06,7.861e-06,7.856e-06
1,8,7.788e-06,7.495e-06,7.936e-06,7.861e-06,7.495e-06
1,8,7.933e-06,7.875e-06,8.016e-06,7.92e-06,7.895e-06
1,8,8.684e-06,7.835e-06,9.258e-06,8.822e-06,8.416e-06
1,8,7.75e-06,6.954e-06,8.676e-06,7.685e-06,7.745e-06
1,8,7.575e-06,7.424e-06,7.705e-06,7.585e-06,7.705e-06
1,8,7.928e-06,7.765e-06,8.256e-06,7.846e-06,8.256e-06
1,8,7.695e-06,7.474e-06,7.965e-06,7.67e-06,7.615e-06
1,8,7.918e-06,7.725e-06,8.066e-06,7.94e-06,7.996e-06
1,8,7.98e-06,7.705e-06,8.346e-06,7.935e-06,8.126e-06
1,8,7.853e-06,7.465e-06,8.016e-06,7.965e-06,7.965e-06
1,8,7.895e-06,7.625e-06,8.146e-06,7.905e-06,7.905e-06
1,8,7.935e-06,7.715e-06,8.136e-06,7.946e-06,7.715e-06
1,8,7.705e-06,7.345e-06,8.036e-06,7.72e-06,7.505e-06
1,8,7.9e-06,7.795e-06,7.975e-06,7.915e-06,7.946e-06
1,8,7.933e-06,7.825e-06,8.015e-06,7.945e-06,8.005e-06
1,8,7.923e-06,7.855e-06,8.025e-06,7.905e-06,8.025e-06
1,8,7.981e-06,7.886e-06,8.126e-06,7.955e-06,8.126e-06
1,8,7.685e-06,7.374e-06,7.936e-06,7.716e-06,7.936e-06
1,8,7.93e-06,7.875e-06,8.025e-06,7.91e-06,7.886e-06
1,8,8.602e-06,7.855e-06,9.568e-06,8.492e-06,9.118e-06
1,8,7.713e-06,7.414e-06,8.026e-06,7.705e-06,7.485e-06
1,8,7.913e-06,7.855e-06,7.955e-06,7.921e-06,7.916e-06
1,8,8.145e-06,7.985e-06,8.436e-06,8.081e-06,7.995e-06
1,8,8.03e-06,7.825e-06,8.346e-06,7.975e-06,7.875e-06
1,8,7.988e-06,7.825e-06,8.186e-06,7.97e-06,7.825e-06
1,8,7.913e-06,7.785e-06,8.176e-06,7.845e-06,8.176e-06
1,8,7.918e-06,7.796e-06,8.145e-06,7.866e-06,7.826e-06
1,8,7.783e-06,7.335e-06,8.116e-06,7.84e-06,8.116e-06
1,8,7.79e-06,7.314e-06,8.156e-06,7.845e-06,7.895e-06
1,8,7.695e-06,7.274e-06,7.976e-06,7.765e-06,7.976e-06
1,8,7.795e-06,7.545e-06,8.056e-06,7.79e-06,7.545e-06
1,8,7.813e-06,7.595e-06,8.046e-06,7.805e-06,7.595e-06
1,8,7.853e-06,7.675e-06,8.106e-06,7.815e-06,7.815e-06
1,8,7.793e-06,7.535e-06,7.926e-06,7.855e-06,7.926e-06
1,8,7.915e-06,7.835e-06,7.996e-06,7.915e-06,7.835e-06
1,8,8.058e-06,7.786e-06,8.506e-06,7.971e-06,8.506e-06
1,8,8.484e-06,7.845e-06,9.258e-06,8.416e-06,8.647e-06
1,8,7.752e-06,6.643e-06,9.439e-06,7.464e-06,9.439e-06
1,8,7.928e-06,7.846e-06,7.975e-06,7.946e-06,7.946e-06
1,8,7.918e-06,7.855e-06,7.966e-06,7.926e-06,7.936e-06
1,8,1.0728e-05,7.815e-06,1.9097e-05,8.001e-06,8.096e-06
1,8,7.67e-06,6.573e-06,9.188e-06,7.46e-06,7.225e-06
1,8,7.647e-06,7.284e-06,8.135e-06,7.585e-06,7.846e-06
1,8,7.951e-06,7.815e-06,8.216e-06,7.886e-06,7.835e-06
1,8,7.936e-06,7.816e-06,8.056e-06,7.936e-06,8.056e-06
1,8,7.911e-06,7.786e-06,8.025e-06,7.915e-06,7.786e-06
1,8,7.933e-06,7.825e-06,7.986e-06,7.96e-06,7.966e-06
1,8,8.008e-06,7.835e-06,8.266e-06,7.966e-06,7.835e-06
1,8,7.848e-06,7.355e-06,8.216e-06,7.91e-06,8.015e-06
1,8,7.77e-06,7.344e-06,8.166e-06,7.785e-06,7.835e-06
1,8,7.732e-06,7.114e-06,8.376e-06,7.72e-06,7.114e-06
1,8,7.898e-06,7.805e-06,8.006e-06,7.89e-06,7.925e-06
1,8,7.935e-06,7.865e-06,7.976e-06,7.95e-06,7.945e-06
1,8,8.657e-06,7.796e-06,9.628e-06,8.602e-06,9.268e-06
1,8,7.692e-06,6.102e-06,9.008e-06,7.83e-06,9.008e-06
1,8,7.697e-06,7.294e-06,8.056e-06,7.72e-06,7.455e-06
1,8,7.925e-06,7.815e-06,8.035e-06,7.926e-06,7.966e-06
1,8,7.933e-06,7.836e-06,8.055e-06,7.92e-06,7.845e-06
1,8,7.928e-06,7.765e-06,8.045e-06,7.951e-06,8.045e-06
1,8,7.795e-06,7.454e-06,8.096e-06,7.815e-06,7.846e-06
1,8,8.053e-06,7.675e-06,8.457e-06,8.041e-06,8.196e-06
1,8,7.798e-06,7.485e-06,8.036e-06,7.835e-06,7.654e-06
1,8,8.016e-06,7.936e-06,8.096e-06,8.016e-06,8.096e-06
1,8,7.848e-06,7.665e-06,7.955e-06,7.885e-06,7.955e-06
1,8,7.92e-06,7.896e-06,7.955e-06,7.915e-06,7.896e-06
1,8,7.803e-06,7.465e-06,7.935e-06,7.906e-06,7.916e-06
1,8,7.803e-06,7.414e-06,7.986e-06,7.906e-06,7.986e-06
1,8,7.89e-06,7.605e-06,8.105e-06,7.925e-06,8.105e-06
1,8,7.935e-06,7.895e-06,8.025e-06,7.911e-06,7.895e-06
1,8,7.93e-06,7.885e-06,8.015e-06,7.911e-06,7.915e-06
1,8,8.444e-06,7.865e-06,1.005e-05,7.931e-06,1.005e-05
1,8,7.822e-06,6.683e-06,1.05e-05,7.053e-06,1.05e-05
1,8,8.01e-06,7.805e-06,8.296e-06,7.97e-06,7.805e-06
1,8,8.031e-06,7.895e-06,8.126e-06,8.051e-06,7.895e-06
1,8,7.875e-06,7.675e-06,8.075e-06,7.875e-06,7.855e-06
1,8,8.11e-06,7.845e-06,8.827e-06,7.885e-06,8.827e-06
1,8,7.946e-06,7.876e-06,8.026e-06,7.94e-06,7.966e-06
1,8,8.051e-06,7.815e-06,8.447e-06,7.97e-06,7.976e-06
1,8,8.016e-06,7.444e-06,8.407e-06,8.106e-06,8.026e-06
1,8,7.903e-06,7.344e-06,8.456e-06,7.905e-06,7.965e-06
1,8,7.757e-06,7.474e-06,8.035e-06,7.761e-06,8.035e-06
1,8,7.921e-06,7.825e-06,8.046e-06,7.906e-06,7.916e-06
1,8,7.935e-06,7.845e-06,8.046e-06,7.925e-06,8.046e-06
1,8,7.91e-06,7.795e-06,8.036e-06,7.905e-06,8.036e-06
1,8,7.943e-06,7.785e-06,8.056e-06,7.965e-06,8.035e-06
1,8,7.968e-06,7.755e-06,8.096e-06,8.011e-06,8.055e-06
1,8,7.813e-06,7.104e-06,8.056e-06,8.045e-06,8.056e-06
1,8,8.347e-06,7.585e-06,1.008e-05,7.861e-06,1.008e-05
1,8,9.09e-06,8.165e-06,1.033e-05,8.932e-06,1.033e-05
1,8,7.628e-06,7.355e-06,7.905e-06,7.625e-06,7.665e-06
1,8,7.92e-06,7.875e-06,8.016e-06,7.895e-06,7.875e-06
1,8,7.971e-06,7.835e-06,8.166e-06,7.941e-06,8.166e-06
1,8,8.089e-06,7.825e-06,8.347e-06,8.091e-06,8.347e-06
1,8,7.77e-06,7.324e-06,7.985e-06,7.885e-06,7.985e-06
1,8,8.043e-06,7.815e-06,8.496e-06,7.93e-06,7.985e-06
1,8,7.828e-06,7.545e-06,7.986e-06,7.89e-06,7.545e-06
1,8,7.895e-06,7.865e-06,7.945e-06,7.886e-06,7.886e-06
1,8,7.998e-06,7.866e-06,8.236e-06,7.946e-06,7.976e-06
1,8,7.887e-06,7.694e-06,8.005e-06,7.925e-06,7.694e-06
1,8,7.795e-06,7.365e-06,8.056e-06,7.881e-06,7.806e-06
1,8,7.928e-06,7.815e-06,8.046e-06,7.925e-06,8.015e-06
1,8,7.792e-06,7.334e-06,8.015e-06,7.91e-06,7.855e-06
1,8,7.918e-06,7.796e-06,8.086e-06,7.895e-06,8.086e-06
1,8,7.931e-06,7.856e-06,8.086e-06,7.891e-06,7.886e-06
1,8,8.183e-06,7.144e-06,9.829e-06,7.88e-06,9.829e-06
1,8,9.05e-06,8.507e-06,9.738e-06,8.978e-06,9.738e-06
1,8,7.935e-06,7.806e-06,8.116e-06,7.91e-06,7.885e-06
1,8,7.916e-06,7.826e-06,8.056e-06,7.891e-06,7.895e-06
1,8,8.079e-06,7.936e-06,8.366e-06,8.006e-06,7.946e-06
1,8,8.013e-06,7.735e-06,8.307e-06,8.005e-06,8.307e-06
1,8,7.938e-06,7.374e-06,8.246e-06,8.065e-06,7.374e-06
1,8,8.076e-06,7.866e-06,8.536e-06,7.951e-06,7.866e-06
1,8,7.905e-06,7.795e-06,8.066e-06,7.88e-06,8.066e-06
1,8,7.925e-06,7.815e-06,8.096e-06,7.895e-06,7.925e-06
1,8,7.938e-06,7.815e-06,8.136e-06,7.9e-06,8.136e-06
1,8,7.916e-06,7.755e-06,8.106e-06,7.901e-06,7.896e-06
1,8,7.981e-06,7.745e-06,8.356e-06,7.911e-06,7.956e-06
1,8,7.863e-06,7.685e-06,7.985e-06,7.89e-06,7.905e-06
1,8,7.875e-06,7.625e-06,8.155e-06,7.861e-06,7.895e-06
1,8,7.943e-06,7.474e-06,8.496e-06,7.9e-06,7.474e-06
1,8,1.2669e-05,6.703e-06,1.7775e-05,1.31e-05,8.446e-06
1,8,7.875e-06,7.524e-06,8.106e-06,7.935e-06,8.095e-06
1,8,1.007e-05,8.416e-06,1.1282e-05,1.029e-05,9.409e-06
1,8,7.805e-06,7.545e-06,7.976e-06,7.85e-06,7.545e-06
1,8,8.056e-06,7.825e-06,8.356e-06,8.021e-06,8.356e-06
1,8,7.695e-06,7.524e-06,7.875e-06,7.69e-06,7.524e-06
1,8,8.058e-06,7.805e-06,8.377e-06,8.025e-06,7.996e-06
1,8,7.916e-06,7.836e-06,7.966e-06,7.931e-06,7.836e-06
1,8,7.976e-06,7.845e-06,8.156e-06,7.951e-06,8.156e-06
1,8,7.833e-06,7.394e-06,8.306e-06,7.815e-06,8.306e-06
1,8,7.863e-06,7.455e-06,8.136e-06,7.931e-06,8.136e-06
1,8,7.863e-06,7.475e-06,8.386e-06,7.795e-06,8.386e-06
1,8,7.91e-06,7.554e-06,8.075e-06,8.005e-06,8.056e-06
