run_id,msg_size,1_Avg-Duration_s,1_Min-Duration_s,1_Max-Duration_s,1_Median-Duration_s,1_MainRank-Duration_s
1,64,8.396e-06,7.935e-06,8.747e-06,8.452e-06,8.747e-06
1,64,8.376e-06,7.996e-06,8.576e-06,8.466e-06,8.576e-06
1,64,8.762e-06,8.477e-06,9.138e-06,8.717e-06,8.477e-06
1,64,8.499e-06,7.945e-06,8.957e-06,8.546e-06,7.945e-06
1,64,8.539e-06,8.136e-06,8.857e-06,8.582e-06,8.547e-06
1,64,8.354e-06,8.096e-06,8.507e-06,8.407e-06,8.376e-06
1,64,8.602e-06,8.206e-06,9.097e-06,8.552e-06,8.206e-06
1,64,8.331e-06,8.135e-06,8.457e-06,8.366e-06,8.135e-06
1,64,8.424e-06,8.276e-06,8.596e-06,8.411e-06,8.596e-06
1,64,8.346e-06,8.016e-06,8.546e-06,8.411e-06,8.367e-06
1,64,8.569e-06,8.376e-06,8.767e-06,8.566e-06,8.567e-06
1,64,8.206e-06,7.786e-06,8.426e-06,8.306e-06,8.306e-06
1,64,8.779e-06,8.025e-06,9.438e-06,8.827e-06,9.438e-06
1,64,8.529e-06,8.066e-06,8.898e-06,8.577e-06,8.577e-06
1,64,8.336e-06,8.216e-06,8.516e-06,8.306e-06,8.246e-06
1,64,8.516e-06,8.296e-06,8.917e-06,8.426e-06,8.506e-06
1,64,8.441e-06,8.176e-06,8.837e-06,8.376e-06,8.246e-06
1,64,8.494e-06,8.396e-06,8.617e-06,8.481e-06,8.396e-06
1,64,8.542e-06,8.296e-06,8.717e-06,8.577e-06,8.617e-06
1,64,8.321e-06,7.515e-06,9.048e-06,8.361e-06,9.048e-06
1,64,8.393e-06,8.065e-06,8.637e-06,8.436e-06,8.065e-06
1,64,8.76e-06,8.547e-06,9.138e-06,8.677e-06,8.547e-06
1,64,8.329e-06,7.865e-06,8.686e-06,8.382e-06,7.865e-06
1,64,8.476e-06,8.276e-06,8.587e-06,8.521e-06,8.587e-06
1,64,8.704e-06,8.336e-06,8.957e-06,8.762e-06,8.577e-06
1,64,8.432e-06,7.946e-06,8.807e-06,8.487e-06,8.637e-06
1,64,8.639e-06,8.286e-06,9.198e-06,8.536e-06,8.286e-06
1,64,8.274e-06,8.046e-06,8.526e-06,8.261e-06,8.046e-06
1,64,8.499e-06,8.296e-06,8.667e-06,8.516e-06,8.296e-06
1,64,8.505e-06,8.116e-06,8.928e-06,8.487e-06,8.116e-06
1,64,8.464e-06,8.246e-06,8.767e-06,8.421e-06,8.767e-06
1,64,8.431e-06,7.965e-06,9.028e-06,8.366e-06,9.028e-06
1,64,8.491e-06,8.216e-06,8.616e-06,8.567e-06,8.557e-06
1,64,8.589e-06,8.386e-06,8.818e-06,8.577e-06,8.818e-06
1,64,8.582e-06,8.317e-06,8.887e-06,8.561e-06,8.677e-06
1,64,8.559e-06,8.176e-06,8.937e-06,8.561e-06,8.937e-06
1,64,8.321e-06,7.966e-06,8.587e-06,8.366e-06,8.587e-06
1,64,8.575e-06,8.036e-06,8.948e-06,8.657e-06,8.607e-06
1,64,8.539e-06,8.186e-06,8.767e-06,8.602e-06,8.186e-06
1,64,8.569e-06,8.356e-06,8.937e-06,8.492e-06,8.937e-06
1,64,8.611e-06,8.467e-06,8.887e-06,8.546e-06,8.576e-06
1,64,8.343e-06,8.015e-06,8.727e-06,8.316e-06,8.727e-06
1,64,8.589e-06,8.356e-06,8.837e-06,8.582e-06,8.837e-06
1,64,8.517e-06,8.436e-06,8.617e-06,8.507e-06,8.437e-06
1,64,8.672e-06,8.086e-06,8.957e-06,8.822e-06,8.086e-06
1,64,8.642e-06,8.577e-06,8.736e-06,8.627e-06,8.596e-06
1,64,8.571e-06,8.517e-06,8.626e-06,8.571e-06,8.526e-06
1,64,8.564e-06,8.266e-06,8.737e-06,8.627e-06,8.687e-06
1,64,8.343e-06,8.015e-06,8.647e-06,8.356e-06,8.647e-06
1,64,8.283e-06,8.096e-06,8.496e-06,8.271e-06,8.166e-06
1,64,8.409e-06,7.985e-06,8.647e-06,8.502e-06,8.416e-06
1,64,8.324e-06,8.096e-06,8.506e-06,8.346e-06,8.506e-06
1,64,8.103e-06,7.755e-06,8.326e-06,8.166e-06,8.326e-06
1,64,8.669e-06,8.637e-06,8.737e-06,8.651e-06,8.656e-06
1,64,8.418e-06,8.175e-06,8.606e-06,8.446e-06,8.546e-06
1,64,8.456e-06,8.216e-06,8.857e-06,8.376e-06,8.286e-06
1,64,8.639e-06,8.296e-06,8.978e-06,8.641e-06,8.476e-06
1,64,8.359e-06,7.655e-06,9.058e-06,8.361e-06,8.506e-06
1,64,8.602e-06,8.166e-06,8.837e-06,8.702e-06,8.717e-06
1,64,8.574e-06,8.386e-06,8.647e-06,8.632e-06,8.646e-06
1,64,8.512e-06,8.146e-06,8.767e-06,8.567e-06,8.396e-06
1,64,8.484e-06,7.976e-06,9.117e-06,8.421e-06,8.336e-06
1,64,8.544e-06,8.326e-06,8.687e-06,8.581e-06,8.687e-06
1,64,8.238e-06,7.715e-06,8.757e-06,8.24e-06,8.757e-06
1,64,8.346e-06,7.875e-06,8.607e-06,8.452e-06,8.497e-06
1,64,8.173e-06,7.995e-06,8.316e-06,8.191e-06,8.256e-06
1,64,8.652e-06,8.516e-06,9.007e-06,8.542e-06,8.527e-06
1,64,8.326e-06,7.946e-06,8.546e-06,8.406e-06,7.946e-06
1,64,8.396e-06,8.186e-06,8.757e-06,8.321e-06,8.396e-06
1,64,8.564e-06,8.346e-06,9.048e-06,8.431e-06,8.387e-06
1,64,8.369e-06,7.695e-06,8.917e-06,8.431e-06,7.695e-06
1,64,8.534e-06,8.357e-06,8.847e-06,8.466e-06,8.436e-06
1,64,8.451e-06,8.236e-06,8.837e-06,8.366e-06,8.236e-06
1,64,8.617e-06,8.326e-06,8.827e-06,8.657e-06,8.567e-06
1,64,8.647e-06,8.216e-06,9.188e-06,8.592e-06,8.537e-06
1,64,8.429e-06,8.276e-06,8.567e-06,8.436e-06,8.466e-06
1,64,8.612e-06,8.346e-06,9.108e-06,8.497e-06,8.346e-06
1,64,8.647e-06,8.517e-06,8.717e-06,8.676e-06,8.646e-06
1,64,8.479e-06,8.216e-06,8.717e-06,8.492e-06,8.616e-06
1,64,8.389e-06,8.156e-06,8.637e-06,8.381e-06,8.176e-06
1,64,8.464e-06,8.356e-06,8.526e-06,8.486e-06,8.467e-06
1,64,8.644e-06,8.426e-06,9.008e-06,8.572e-06,8.587e-06
1,64,8.461e-06,8.166e-06,8.657e-06,8.511e-06,8.577e-06
1,64,8.236e-06,7.444e-06,8.677e-06,8.411e-06,8.416e-06
1,64,8.314e-06,8.046e-06,8.547e-06,8.331e-06,8.216e-06
1,64,8.584e-06,8.205e-06,8.807e-06,8.662e-06,8.205e-06
1,64,8.424e-06,8.316e-06,8.526e-06,8.426e-06,8.516e-06
1,64,8.258e-06,8.166e-06,8.326e-06,8.271e-06,8.166e-06
1,64,8.782e-06,8.547e-06,9.027e-06,8.777e-06,8.636e-06
1,64,8.426e-06,7.875e-06,8.937e-06,8.446e-06,8.516e-06
1,64,8.646e-06,8.556e-06,8.717e-06,8.656e-06,8.636e-06
1,64,8.684e-06,8.536e-06,9.027e-06,8.586e-06,8.566e-06
1,64,8.504e-06,8.296e-06,8.626e-06,8.547e-06,8.596e-06
1,64,8.437e-06,7.996e-06,8.697e-06,8.527e-06,8.557e-06
1,64,8.431e-06,8.336e-06,8.617e-06,8.386e-06,8.336e-06
1,64,8.241e-06,7.555e-06,8.947e-06,8.231e-06,8.537e-06
1,64,8.356e-06,7.856e-06,8.586e-06,8.491e-06,8.586e-06
1,64,8.176e-06,7.695e-06,8.657e-06,8.176e-06,8.086e-06
1,64,8.837e-06,8.556e-06,9.098e-06,8.848e-06,8.958e-06
1,64,9.656e-06,8.686e-06,1.0731e-05,9.604e-06,9.409e-06
1,64,8.403e-06,8.226e-06,8.556e-06,8.416e-06,8.556e-06
1,64,8.584e-06,8.296e-06,8.927e-06,8.557e-06,8.927e-06
1,64,8.401e-06,7.765e-06,8.727e-06,8.557e-06,8.677e-06
1,64,8.726e-06,8.416e-06,9.097e-06,8.696e-06,8.416e-06
1,64,8.554e-06,8.456e-06,8.626e-06,8.567e-06,8.456e-06
1,64,8.126e-06,7.916e-06,8.397e-06,8.095e-06,8.397e-06
1,64,8.524e-06,8.196e-06,8.927e-06,8.487e-06,8.196e-06
