run_id,msg_size,6_Avg-Duration_s,6_Min-Duration_s,6_Max-Duration_s,6_Median-Duration_s,6_MainRank-Duration_s
1,2097152,0.000290596,0.000278606,0.000305117,0.00028933,0.000287731
1,2097152,0.000292606,0.000280344,0.000309649,0.000290215,0.000290157
1,2097152,0.000291941,0.000278988,0.00030979,0.000289493,0.000289707
1,2097152,0.000286652,0.000276715,0.000301699,0.000284097,0.000287295
1,2097152,0.000288262,0.000276712,0.000305421,0.000285458,0.000284428
1,2097152,0.000286518,0.000276523,0.000301983,0.000283784,0.000282331
1,2097152,0.000294911,0.000279368,0.00031318,0.000293548,0.000293626
1,2097152,0.00028621,0.000275705,0.000302056,0.000283539,0.000282376
1,2097152,0.000276138,0.000266447,0.000294799,0.000271653,0.000274275
1,2097152,0.000280094,0.000271632,0.000296367,0.000276189,0.000276943
1,2097152,0.000282045,0.000273321,0.000297999,0.000278431,0.00027815
1,2097152,0.000287669,0.000277406,0.000303261,0.000285003,0.000285173
1,2097152,0.00028186,0.000271727,0.000299475,0.000278118,0.00027891
1,2097152,0.000281336,0.000273057,0.000296118,0.000278085,0.000277787
1,2097152,0.000275074,0.000268693,0.000291391,0.000270106,0.000270246
1,2097152,0.000272312,0.000267395,0.000286065,0.000267895,0.000268227
1,2097152,0.000273142,0.000266048,0.000290152,0.000268184,0.000266048
1,2097152,0.000279473,0.000273625,0.000295545,0.000274361,0.000274955
1,2097152,0.000280455,0.000271656,0.000297771,0.000276195,0.00027679
1,2097152,0.000275569,0.000268091,0.000293236,0.000270474,0.0002711
1,2097152,0.000287906,0.000282939,0.000302051,0.000283317,0.000283486
1,2097152,0.000279175,0.000270593,0.000297268,0.000274419,0.000274787
1,2097152,0.000276712,0.000269009,0.00029301,0.000272415,0.000273256
1,2097152,0.000279473,0.000270608,0.000297497,0.000274893,0.000277848
1,2097152,0.000273226,0.000266551,0.000288898,0.000268728,0.000269956
1,2097152,0.000273562,0.000268022,0.000287124,0.000269552,0.000268022
1,2097152,0.000290148,0.000283544,0.000307165,0.000284941,0.000283737
1,2097152,0.000275852,0.000269449,0.000292127,0.000270916,0.000271719
1,2097152,0.000281583,0.000273067,0.000297285,0.00027799,0.000278398
1,2097152,0.000276067,0.000269982,0.000292943,0.000270671,0.000271344
1,2097152,0.000276871,0.000268535,0.000291643,0.000273653,0.000268535
