run_id,msg_size,8_Avg-Duration_s,8_Min-Duration_s,8_Max-Duration_s,8_Median-Duration_s,8_MainRank-Duration_s
1,134217728,0.058558106,0.056452186,0.060664902,0.058557669,0.060664902
1,134217728,0.05831211,0.056355765,0.060270058,0.058311308,0.060270058
1,134217728,0.058108869,0.056224343,0.059994445,0.058108345,0.059994445
1,134217728,0.057943099,0.056591547,0.059295985,0.057942432,0.059295985
1,134217728,0.058542346,0.05813255,0.058953992,0.058541421,0.058953992
1,134217728,0.058762782,0.057637821,0.059888573,0.058762367,0.059888573
1,134217728,0.057394163,0.056657509,0.058132071,0.057393536,0.058132071
1,134217728,0.057032139,0.056093301,0.057971969,0.057031644,0.057971969
1,134217728,0.056892697,0.056118282,0.057668195,0.056892156,0.057668195
1,134217728,0.058160437,0.057395578,0.058926681,0.058159745,0.058926681
1,134217728,0.056819861,0.056128102,0.057512563,0.056819389,0.057512563
1,134217728,0.056642231,0.056137162,0.057147979,0.056641891,0.057147979
1,134217728,0.059535719,0.05867551,0.059983644,0.05974186,0.059983644
1,134217728,0.056379409,0.055740805,0.057019937,0.056378447,0.057019937
1,134217728,0.056406627,0.05596478,0.056849395,0.056406167,0.056849395
1,134217728,0.05628125,0.055786435,0.056777174,0.056280694,0.056777174
1,134217728,0.057995974,0.057420717,0.058535806,0.058013688,0.058535806
1,134217728,0.056322435,0.0560436,0.056601051,0.056322544,0.056601051
1,134217728,0.056095422,0.055964579,0.056227377,0.056094865,0.056227377
1,134217728,0.056094689,0.055870727,0.056319439,0.056094296,0.056319439
1,134217728,0.056025946,0.055819896,0.056233267,0.05602531,0.056233267
1,134217728,0.060173704,0.059959974,0.060388629,0.060173107,0.060388629
1,134217728,0.056521243,0.056403375,0.056633732,0.056523934,0.056633732
1,134217728,0.055955744,0.055719454,0.056164396,0.055969564,0.056164396
1,134217728,0.055916351,0.055610832,0.056118796,0.055967889,0.056118796
1,134217728,0.055967267,0.055583012,0.056222537,0.05603176,0.056222537
1,134217728,0.057171862,0.056848056,0.057463473,0.057187959,0.057463473
1,134217728,0.056174798,0.056131372,0.056218767,0.056174526,0.056218767
1,134217728,0.055885796,0.055600602,0.056127455,0.055907563,0.056127455
1,134217728,0.055970667,0.055823758,0.056118586,0.055970162,0.056118586
1,134217728,0.056293482,0.056291213,0.056297018,0.056292849,0.056297018
1,134217728,0.055913646,0.055877447,0.055941233,0.055917953,0.055941233
1,134217728,0.055781231,0.055665743,0.055865823,0.05579668,0.055865823
1,134217728,0.055922609,0.055896685,0.055937113,0.055928318,0.055937113
1,134217728,0.055771829,0.055665833,0.055815362,0.05580306,0.055815362
1,134217728,0.055768126,0.055733884,0.055801232,0.055768694,0.055801232
1,134217728,0.055846357,0.055669883,0.056023744,0.055845901,0.056023744
1,134217728,0.055915834,0.055786185,0.056046795,0.055915177,0.056046795
1,134217728,0.057157386,0.057009222,0.057210229,0.057205047,0.057210229
1,134217728,0.055724939,0.055655513,0.055769822,0.055737209,0.055769822
1,134217728,0.055756944,0.055604792,0.055893223,0.05576488,0.055893223
1,134217728,0.055674439,0.055307277,0.055902212,0.055744135,0.055902212
1,134217728,0.055867927,0.055691254,0.055977293,0.055901581,0.055977293
1,134217728,0.05565982,0.055579914,0.055732461,0.055663452,0.055732461
1,134217728,0.057107653,0.056923597,0.057293131,0.057106942,0.057293131
1,134217728,0.05556793,0.055494793,0.055623109,0.05557691,0.055623109
1,134217728,0.055647177,0.05547013,0.055778091,0.055670243,0.055778091
1,134217728,0.05569411,0.05550543,0.055765532,0.055752739,0.055765532
1,134217728,0.055666675,0.055552709,0.05570904,0.055702475,0.05570904
1,134217728,0.055728078,0.055512417,0.055829812,0.055785042,0.055829812
1,134217728,0.057407707,0.05708603,0.057583664,0.057480567,0.057583664
1,134217728,0.055740891,0.055598705,0.055881963,0.055741448,0.055881963
1,134217728,0.055544628,0.055461523,0.055589469,0.05556376,0.055589469
1,134217728,0.055782359,0.055566354,0.055901513,0.055830785,0.055901513
1,134217728,0.055739304,0.055483363,0.055862102,0.055805875,0.055862102
1,134217728,0.055603331,0.055493837,0.05566346,0.055628014,0.05566346
1,134217728,0.055791044,0.055722812,0.055828352,0.055806506,0.055828352
1,134217728,0.055622682,0.055483167,0.05568553,0.055661015,0.05568553
1,134217728,0.059116487,0.058812892,0.059287132,0.059182963,0.059285946
1,134217728,0.057009864,0.056707389,0.05729022,0.057020923,0.05729022
1,134217728,0.055718888,0.055343924,0.055888413,0.055821607,0.055888413
1,134217728,0.055824937,0.055617955,0.056001334,0.05584023,0.056001334
1,134217728,0.055882343,0.05563379,0.056014895,0.055940344,0.056014895
1,134217728,0.05567911,0.055522244,0.055835412,0.055679391,0.055835412
1,134217728,0.055774051,0.055483716,0.055968374,0.055822056,0.055968374
1,134217728,0.055815689,0.055606965,0.055951193,0.0558523,0.055951193
1,134217728,0.055793989,0.055547158,0.055983944,0.055822428,0.055983944
1,134217728,0.057173414,0.056953532,0.057360311,0.057189906,0.057360311
1,134217728,0.055662417,0.055389425,0.055767622,0.055746311,0.055767622
1,134217728,0.055772456,0.055453996,0.055981074,0.055827377,0.055981074
1,134217728,0.055625651,0.055523257,0.05571624,0.055631554,0.05571624
1,134217728,0.055783454,0.055736872,0.055823562,0.055786692,0.055823562
1,134217728,0.055547533,0.055459993,0.055586279,0.055571929,0.055586279
1,134217728,0.055585243,0.055407825,0.055711681,0.055610734,0.055711681
1,134217728,0.055454729,0.055388165,0.055515688,0.055457532,0.055515688
1,134217728,0.055823061,0.055519547,0.056037224,0.055867737,0.056037224
1,134217728,0.055556861,0.055506614,0.05560842,0.055556205,0.05560842
1,134217728,0.055681562,0.055586159,0.05571567,0.05571221,0.05571567
1,134217728,0.055727281,0.05562646,0.055828452,0.055727105,0.055828452
1,134217728,0.055724535,0.055641942,0.055798082,0.055729058,0.055798082
1,134217728,0.055762061,0.055699171,0.055825642,0.055761715,0.055825642
1,134217728,0.055621499,0.055504134,0.05566578,0.055658042,0.05565033
1,134217728,0.055864135,0.055739612,0.055989294,0.055863818,0.055989294
